category,brand,model,series,trim
"Otomobil","Toyota","Corolla","1.4 D-4D","LINEA"
"Otomobil","Toyota","Corolla","1.4 D-4D","LUNA"
"Otomobil","Toyota","Corolla","1.4 D-4D","PLUSLINE"
"Otomobil","Toyota","Corolla","1.4 D-4D","PREMIUM"
"Otomobil","Toyota","Corolla","1.4 D-4D","PREMIUM 50.YIL"
"Otomobil","Toyota","Corolla","1.4 D-4D","SOL"
"Otomobil","Toyota","Corolla","1.4 D-4D","TERRA"
"Otomobil","Toyota","Corolla","1.4 D-4D","TOUCH"
"Otomobil","Toyota","Corolla","1.5","DREAM X-PACK"
"Otomobil","Toyota","Corolla","1.5","FLAME"
"Otomobil","Toyota","Corolla","1.5","FLAME X-PACK"
"Otomobil","Toyota","Corolla","1.5","PASSION X-PACK"
"Otomobil","Toyota","Corolla","1.5","VISION"
"Otomobil","Toyota","Corolla","1.5","VISION PLUS"
"Otomobil","Toyota","Corolla","1.6","1.6"
"Otomobil","Toyota","Corolla","1.6","ACTIVE"
"Otomobil","Toyota","Corolla","1.6","ADVANCE"
"Otomobil","Toyota","Corolla","1.6","CLASS"
"Otomobil","Toyota","Corolla","1.6","COMFORT"
"Otomobil","Toyota","Corolla","1.6","COMFORT EXTRA"
"Otomobil","Toyota","Corolla","1.6","COMFORT VERSO"
"Otomobil","Toyota","Corolla","1.6","DREAM"
"Otomobil","Toyota","Corolla","1.6","ELEGANT"
"Otomobil","Toyota","Corolla","1.6","ELEGANT VERSO"
"Otomobil","Toyota","Corolla","1.6","FAMILY"
"Otomobil","Toyota","Corolla","1.6","FLAME"
"Otomobil","Toyota","Corolla","1.6","FLAME X PACK"
"Otomobil","Toyota","Corolla","1.6","GL"
"Otomobil","Toyota","Corolla","1.6","GLI"
"Otomobil","Toyota","Corolla","1.6","GLI LIFTBACK"
"Otomobil","Toyota","Corolla","1.6","GLI SPECIAL"
"Otomobil","Toyota","Corolla","1.6","LIFE"
"Otomobil","Toyota","Corolla","1.6","LINEA"
"Otomobil","Toyota","Corolla","1.6","LINEA LUNA"
"Otomobil","Toyota","Corolla","1.6","LINEA SOL"
"Otomobil","Toyota","Corolla","1.6","LINEA TERRA"
"Otomobil","Toyota","Corolla","1.6","LUNA"
"Otomobil","Toyota","Corolla","1.6","LUNA SPECIAL"
"Otomobil","Toyota","Corolla","1.6","PASSION X-PACK"
"Otomobil","Toyota","Corolla","1.6","PLUSLINE"
"Otomobil","Toyota","Corolla","1.6","PREMIUM"
"Otomobil","Toyota","Corolla","1.6","PREMIUM 50.YIL"
"Otomobil","Toyota","Corolla","1.6","SOL"
"Otomobil","Toyota","Corolla","1.6","SOL PLUS"
"Otomobil","Toyota","Corolla","1.6","SOL SPECIAL"
"Otomobil","Toyota","Corolla","1.6","SOL SPECIAL VVT-I"
"Otomobil","Toyota","Corolla","1.6","SOL VVT-I"
"Otomobil","Toyota","Corolla","1.6","SPORT"
"Otomobil","Toyota","Corolla","1.6","SPORT VVT-I"
"Otomobil","Toyota","Corolla","1.6","TERRA"
"Otomobil","Toyota","Corolla","1.6","TERRA SPECIAL"
"Otomobil","Toyota","Corolla","1.6","TERRA SPECIAL VVT-I"
"Otomobil","Toyota","Corolla","1.6","TERRA VVT-I"
"Otomobil","Toyota","Corolla","1.6","TOUCH"
"Otomobil","Toyota","Corolla","1.6","VERSO"
"Otomobil","Toyota","Corolla","1.6","VISION"
"Otomobil","Toyota","Corolla","1.6","XE"
"Otomobil","Toyota","Corolla","1.6","XEI"
"Otomobil","Toyota","Corolla","1.6","XEI FAMILY"
"Otomobil","Toyota","Corolla","1.6","XEI SPECIAL"
"Otomobil","Toyota","Corolla","1.6","XL"
"Otomobil","Toyota","Corolla","1.6","XLI"
"Otomobil","Toyota","Corolla","1.8 Hybrid","DREAM"
"Otomobil","Toyota","Corolla","1.8 Hybrid","DREAM X-PACK"
"Otomobil","Toyota","Corolla","1.8 Hybrid","FLAME"
"Otomobil","Toyota","Corolla","1.8 Hybrid","FLAME X-PACK"
"Otomobil","Toyota","Corolla","1.8 Hybrid","PASSION X-PACK"
"Otomobil","Toyota","Corolla","1.8 Hybrid","VISION"
"Otomobil","Toyota","Corolla","2.0 D-4D","COMFORT EXTRA VERSO"
"Otomobil","Toyota","Corolla","2.0 D-4D","VERSO"
"Otomobil","Toyota","Corona","1.6 XL","1.6 XL"
"Otomobil","Toyota","Corona","1.7 XL","1.7 XL"
"Otomobil","Toyota","Corona","2.0 GLi","2.0 GLI"
"Otomobil","Toyota","Corona","2.0 GT","2.0 GT"
"Otomobil","Toyota","Corona","2.0 XL","2.0 XL"
"Otomobil","Toyota","GT 86","2.0","2.0"
"Otomobil","Toyota","Prius","1.5 Hybrid","1.5 HYBRID SOL"
"Otomobil","Toyota","Prius","1.5 Hybrid Sol","1.5 HYBRID SOL"
"Otomobil","Toyota","Prius","1.8","1.8 HYBRID PREMIUM"
"Otomobil","Toyota","Prius","1.8 Hybrid Premium","1.8 HYBRID PREMIUM"
"Otomobil","Toyota","Starlet","1.3","1.3"
"Otomobil","Toyota","Starlet","1.3","SI"
"Otomobil","Toyota","Starlet","1.3","XLI"
"Otomobil","Toyota","Starlet","1.3","XLI PLUS"
"Otomobil","Toyota","Starlet","1.4 XLi","1.4 XLI"
"Otomobil","Toyota","Urban Cruiser","1.33","COMFORT"
"Otomobil","Toyota","Urban Cruiser","1.33","ELEGANT"
"Otomobil","Toyota","Urban Cruiser","1.4 D-4D","ELEGANT"
"Otomobil","Toyota","Verso","1.6","1.6 D-4D"
"Otomobil","Toyota","Verso","1.6","COMFORT"
"Otomobil","Toyota","Verso","1.6","COMFORT EXTRA"
"Otomobil","Toyota","Verso","1.6","ELEGANT"
"Otomobil","Toyota","Verso","1.6","PREMIUM"
"Otomobil","Toyota","Verso","1.6 D-4D","ACTIVE"
"Otomobil","Toyota","Verso","1.6 D-4D","ADVANCE"
"Otomobil","Toyota","Verso","1.6 D-4D","COMFORT EXTRA"
"Otomobil","Toyota","Verso","1.6 D-4D","ELEGANT"
"Otomobil","Toyota","Verso","1.6 D-4D","PREMIUM"
"Otomobil","Toyota","Verso","1.6 D-4D","PREMIUM NAVI"
"Otomobil","Toyota","Verso","1.8","ELEGANT"
"Otomobil","Toyota","Verso","1.8","PREMIUM"
"Otomobil","Toyota","Verso","2.0 D-4D","2.0 D-4D"
"Otomobil","Toyota","Yaris","1.0","1.0"
"Otomobil","Toyota","Yaris","1.0","ACTIVE"
"Otomobil","Toyota","Yaris","1.0","BLUE"
"Otomobil","Toyota","Yaris","1.0","LIFE"
"Otomobil","Toyota","Yaris","1.0","SOL"
"Otomobil","Toyota","Yaris","1.0","TERRA"
"Otomobil","Toyota","Yaris","1.0","TERRA SPORTY"
"Otomobil","Toyota","Yaris","1.0","VISION"
"Otomobil","Toyota","Yaris","1.3","BLUE"
"Otomobil","Toyota","Yaris","1.3","LUNA"
"Otomobil","Toyota","Yaris","1.3","SOL"
"Otomobil","Toyota","Yaris","1.3","SOL SPECIAL"
"Otomobil","Toyota","Yaris","1.3","TERRA"
"Otomobil","Toyota","Yaris","1.33","COOL"
"Otomobil","Toyota","Yaris","1.33","COOL SKYPACK"
"Otomobil","Toyota","Yaris","1.33","FUN"
"Otomobil","Toyota","Yaris","1.33","FUN SKYPACK"
"Otomobil","Toyota","Yaris","1.33","FUN SPECIAL"
"Otomobil","Toyota","Yaris","1.33","FUN SPECIAL SKYPACK"
"Otomobil","Toyota","Yaris","1.33","SOL"
"Otomobil","Toyota","Yaris","1.33","STYLE"
"Otomobil","Toyota","Yaris","1.33","STYLE RED"
"Otomobil","Toyota","Yaris","1.33","STYLE RED SKYPACK"
"Otomobil","Toyota","Yaris","1.33","STYLE SKYPACK"
"Otomobil","Toyota","Yaris","1.33","STYLE X-TREND"
"Otomobil","Toyota","Yaris","1.33","TERRA"
"Otomobil","Toyota","Yaris","1.33","TERRA SPORTY"
"Otomobil","Toyota","Yaris","1.4 D-4D","BLUE"
"Otomobil","Toyota","Yaris","1.4 D-4D","EXECUTIVE"
"Otomobil","Toyota","Yaris","1.4 D-4D","FUN"
"Otomobil","Toyota","Yaris","1.4 D-4D","SOL"
"Otomobil","Toyota","Yaris","1.4 D-4D","SOL SPECIAL"
"Otomobil","Toyota","Yaris","1.4 D-4D","TERRA"
"Otomobil","Toyota","Yaris","1.5","1.5 HYBRID"
"Otomobil","Toyota","Yaris","1.5","DREAM"
"Otomobil","Toyota","Yaris","1.5","DREAM MULTIDRIVE S"
"Otomobil","Toyota","Yaris","1.5","DREAM X-PACK MULTIDRIVE S"
"Otomobil","Toyota","Yaris","1.5","FLAME MULTIDRIVE S"
"Otomobil","Toyota","Yaris","1.5","FUN SPECIAL"
"Otomobil","Toyota","Yaris","1.5","STYLE"
"Otomobil","Toyota","Yaris","1.5","STYLE X-TREND"
"Otomobil","Toyota","Yaris","1.5 Hybrid","COOL"
"Otomobil","Vanderhall","Carmel","Carmel","CARMEL"
"Otomobil","Volkswagen","Arteon","1.5 TSI","ELEGANCE"
"Otomobil","Volkswagen","Arteon","1.5 TSI","R LINE"
"Otomobil","Volkswagen","Arteon","2.0 TDI","2.0 TDI"
"Otomobil","Volkswagen","Arteon","2.0 TDI","ELEGANCE"
"Otomobil","Volkswagen","Arteon","2.0 TDI","R LINE"
"Otomobil","Volkswagen","Bora","1.6","1.6"
"Otomobil","Volkswagen","Bora","1.6","BASIC"
"Otomobil","Volkswagen","Bora","1.6","COMFORTLINE"
"Otomobil","Volkswagen","Bora","1.6","COMFORTLINE VARIANT"
"Otomobil","Volkswagen","Bora","1.6","HIGHLINE"
"Otomobil","Volkswagen","Bora","1.6","PACIFIC"
"Otomobil","Volkswagen","Bora","1.6","PACIFIC VARIANT"
"Otomobil","Volkswagen","Bora","1.6","PRIMELINE"
"Otomobil","Volkswagen","Bora","1.6","TRENDLINE"
"Otomobil","Volkswagen","Bora","1.9 TDi","COMFORTLINE"
"Otomobil","Volkswagen","Bora","1.9 TDi","PACIFIC"
"Otomobil","Volkswagen","Bora","1.9 TDi","TRENDLINE"
"Otomobil","Volkswagen","Bora","2.3 Highline","2.3 HIGHLINE"
"Otomobil","Volkswagen","EOS","1.4 TSi","COMFORTLINE"
"Otomobil","Volkswagen","EOS","1.4 TSi","HIGHLINE"
"Otomobil","Volkswagen","EOS","1.6 FSi","COMFORTLINE"
"Otomobil","Volkswagen","EOS","1.6 FSi","HIGHLINE"
"Otomobil","Volkswagen","EOS","2.0 FSi","2.0 FSI"
"Otomobil","Volkswagen","EOS","2.0 TDI Highline","2.0 TDI HIGHLINE"
"Otomobil","Volkswagen","Golf","1.0 eTSI","LIFE"
"Otomobil","Volkswagen","Golf","1.0 eTSI","R LINE"
"Otomobil","Volkswagen","Golf","1.0 eTSI","STYLE"
"Otomobil","Volkswagen","Golf","1.0 TSi","COMFORTLINE"
"Otomobil","Volkswagen","Golf","1.0 TSi","HIGHLINE"
"Otomobil","Volkswagen","Golf","1.0 TSi","IMPRESSION"
"Otomobil","Volkswagen","Golf","1.0 TSi","MIDLINE PLUS"
"Otomobil","Volkswagen","Golf","1.2 TSi","ALLSTAR"
"Otomobil","Volkswagen","Golf","1.2 TSi","COMFORTLINE"
"Otomobil","Volkswagen","Golf","1.2 TSi","MIDLINE PLUS"
"Otomobil","Volkswagen","Golf","1.3","1.3"
"Otomobil","Volkswagen","Golf","1.4","1.4 CL"
"Otomobil","Volkswagen","Golf","1.4","1.4 TSI"
"Otomobil","Volkswagen","Golf","1.4","EDITION"
"Otomobil","Volkswagen","Golf","1.4 CL","1.4 CL"
"Otomobil","Volkswagen","Golf","1.4 TSi","ALLSTAR"
"Otomobil","Volkswagen","Golf","1.4 TSi","COMFORTLINE"
"Otomobil","Volkswagen","Golf","1.4 TSi","FAN EDITION"
"Otomobil","Volkswagen","Golf","1.4 TSi","GT"
"Otomobil","Volkswagen","Golf","1.4 TSi","HIGHLINE"
"Otomobil","Volkswagen","Golf","1.4 TSi","MIDLINE"
"Otomobil","Volkswagen","Golf","1.4 TSi","PULSE"
"Otomobil","Volkswagen","Golf","1.4 TSi","TRENDLINE"
"Otomobil","Volkswagen","Golf","1.5 eTSI","LIFE"
"Otomobil","Volkswagen","Golf","1.5 eTSI","R LINE"
"Otomobil","Volkswagen","Golf","1.5 eTSI","STYLE"
"Otomobil","Volkswagen","Golf","1.5 TSi","COMFORTLINE"
"Otomobil","Volkswagen","Golf","1.5 TSi","HIGHLINE"
"Otomobil","Volkswagen","Golf","1.5 TSi","IMPRESSION"
"Otomobil","Volkswagen","Golf","1.6","1.6 FSI"
"Otomobil","Volkswagen","Golf","1.6","1.6 TDI"
"Otomobil","Volkswagen","Golf","1.6","1.6"
"Otomobil","Volkswagen","Golf","1.6","BASIC"
"Otomobil","Volkswagen","Golf","1.6","CL"
"Otomobil","Volkswagen","Golf","1.6","COMFORTLINE"
"Otomobil","Volkswagen","Golf","1.6","D CL"
"Otomobil","Volkswagen","Golf","1.6","D GL"
"Otomobil","Volkswagen","Golf","1.6","GL"
"Otomobil","Volkswagen","Golf","1.6","GOAL"
"Otomobil","Volkswagen","Golf","1.6","GTD"
"Otomobil","Volkswagen","Golf","1.6","HIGHLINE"
"Otomobil","Volkswagen","Golf","1.6","MIDLINE"
"Otomobil","Volkswagen","Golf","1.6","MIDLINE PLUS"
"Otomobil","Volkswagen","Golf","1.6","PACIFIC"
"Otomobil","Volkswagen","Golf","1.6","PREMIUM"
"Otomobil","Volkswagen","Golf","1.6","PRIMELINE"
"Otomobil","Volkswagen","Golf","1.6","SPORT"
"Otomobil","Volkswagen","Golf","1.6","TD"
"Otomobil","Volkswagen","Golf","1.6","TOUR"
"Otomobil","Volkswagen","Golf","1.6","TRENDLINE"
"Otomobil","Volkswagen","Golf","1.6 FSi","COMFORTLINE"
"Otomobil","Volkswagen","Golf","1.6 FSi","COMFORTLINE PLUS"
"Otomobil","Volkswagen","Golf","1.6 FSi","GOAL"
"Otomobil","Volkswagen","Golf","1.6 FSi","MIDLINE"
"Otomobil","Volkswagen","Golf","1.6 FSi","MIDLINE PLUS"
"Otomobil","Volkswagen","Golf","1.6 FSi","PRIMELINE"
"Otomobil","Volkswagen","Golf","1.6 FSi","SPORTLINE"
"Otomobil","Volkswagen","Golf","1.6 FSi","TOUR"
"Otomobil","Volkswagen","Golf","1.6 TDi","ALLSTAR"
"Otomobil","Volkswagen","Golf","1.6 TDi","BLUEMOTION"
"Otomobil","Volkswagen","Golf","1.6 TDi","BLUEMOTION COMFORTLINE"
"Otomobil","Volkswagen","Golf","1.6 TDi","BLUEMOTION HIGHLINE"
"Otomobil","Volkswagen","Golf","1.6 TDi","BLUEMOTION MIDLINE PLUS"
"Otomobil","Volkswagen","Golf","1.6 TDi","COMFORTLINE"
"Otomobil","Volkswagen","Golf","1.6 TDi","HIGHLINE"
"Otomobil","Volkswagen","Golf","1.6 TDi","TRENDLINE"
"Otomobil","Volkswagen","Golf","1.8","4MOTION"
"Otomobil","Volkswagen","Golf","1.8","CL"
"Otomobil","Volkswagen","Golf","1.8","GL"
"Otomobil","Volkswagen","Golf","1.8","GTI"
"Otomobil","Volkswagen","Golf","1.8","HIGHLINE"
"Otomobil","Volkswagen","Golf","1.8","TRENDLINE"
"Otomobil","Volkswagen","Golf","1.9 TD","1.9 TDI"
"Otomobil","Volkswagen","Golf","1.9 TD","1.9 TD"
"Otomobil","Volkswagen","Golf","1.9 TDi","1.9 TDI"
"Otomobil","Volkswagen","Golf","1.9 TDi","COMFORTLINE"
"Otomobil","Volkswagen","Golf","1.9 TDi","MIDLINE"
"Otomobil","Volkswagen","Golf","1.9 TDi","PACIFIC"
"Otomobil","Volkswagen","Golf","1.9 TDi","TOUR"
"Otomobil","Volkswagen","Golf","2.0","FSI SPORTLINE"
"Otomobil","Volkswagen","Golf","2.0","GTI"
"Otomobil","Volkswagen","Golf","2.0","HIGHLINE"
"Otomobil","Volkswagen","Golf","2.0","TDI GOAL"
"Otomobil","Volkswagen","Golf","2.0","TSI GTI"
"Otomobil","Volkswagen","Golf","2.0","TSI R"
"Otomobil","Volkswagen","Golf","2.0","TSI R 4MOTION"
"Otomobil","Volkswagen","ID.7","Pro S","PRO S"
"Otomobil","Volkswagen","Jetta","1.2 TSi","1.2 TSI BLUEMOTION"
"Otomobil","Volkswagen","Jetta","1.2 TSi","COMFORTLINE"
"Otomobil","Volkswagen","Jetta","1.2 TSi","HIGHLINE"
"Otomobil","Volkswagen","Jetta","1.2 TSi","TRENDLINE"
"Otomobil","Volkswagen","Jetta","1.2 TSi BlueMotion","COMFORTLINE"
"Otomobil","Volkswagen","Jetta","1.2 TSi BlueMotion","HIGHLINE"
"Otomobil","Volkswagen","Jetta","1.2 TSi BlueMotion","TRENDLINE"
"Otomobil","Volkswagen","Jetta","1.4 TSi","1.4 TSI BLUEMOTION"
"Otomobil","Volkswagen","Jetta","1.4 TSi","COMFORTLINE"
"Otomobil","Volkswagen","Jetta","1.4 TSi","EXCLUSIVE"
"Otomobil","Volkswagen","Jetta","1.4 TSi","HIGHLINE"
"Otomobil","Volkswagen","Jetta","1.4 TSi","MIDLINE"
"Otomobil","Volkswagen","Jetta","1.4 TSi","TOUR"
"Otomobil","Volkswagen","Jetta","1.4 TSi","TRENDLINE"
"Otomobil","Volkswagen","Jetta","1.4 TSi BlueMotion","COMFORTLINE"
"Otomobil","Volkswagen","Jetta","1.4 TSi BlueMotion","HIGHLINE"
"Otomobil","Volkswagen","Jetta","1.4 TSi BlueMotion","TRENDLINE"
"Otomobil","Volkswagen","Jetta","1.6","1.6 TDI"
"Otomobil","Volkswagen","Jetta","1.6","COMFORTLINE"
"Otomobil","Volkswagen","Jetta","1.6","EXCLUSIVE"
"Otomobil","Volkswagen","Jetta","1.6","FSI COMFORTLINE"
"Otomobil","Volkswagen","Jetta","1.6","FSI MIDLINE"
"Otomobil","Volkswagen","Jetta","1.6","GL"
"Otomobil","Volkswagen","Jetta","1.6","MIDLINE"
"Otomobil","Volkswagen","Jetta","1.6","PRIMELINE"
"Otomobil","Volkswagen","Jetta","1.6","TOUR"
"Otomobil","Volkswagen","Jetta","1.6 TDi","1.6 TDI"
"Otomobil","Volkswagen","Jetta","1.6 TDi","COMFORTLINE"
"Otomobil","Volkswagen","Jetta","1.6 TDi","EXCLUSIVE"
"Otomobil","Volkswagen","Jetta","1.6 TDi","HIGHLINE"
"Otomobil","Volkswagen","Jetta","1.6 TDi","MIDLINE"
"Otomobil","Volkswagen","Jetta","1.6 TDi","PRIMELINE"
"Otomobil","Volkswagen","Jetta","1.6 TDi","TRENDLINE"
"Otomobil","Volkswagen","Jetta","1.9 TDi","MIDLINE"
"Otomobil","Volkswagen","Jetta","1.9 TDi","PRIMELINE"
"Otomobil","Volkswagen","Jetta","1.9 TDi","TOUR"
"Otomobil","Volkswagen","Jetta","2.0","FSI COMFORTLINE"
"Otomobil","Volkswagen","Jetta","2.0","TDI COMFORTLINE"
"Otomobil","Volkswagen","Lupo","1.4","TRENDLINE"
"Otomobil","Volkswagen","New Beetle","1.2 TSi","ALLSTAR"
"Otomobil","Volkswagen","New Beetle","1.2 TSi","BEETLE"
"Otomobil","Volkswagen","New Beetle","1.2 TSi","DESIGN"
"Otomobil","Volkswagen","New Beetle","1.2 TSi","STYLE"
"Otomobil","Volkswagen","New Beetle","1.4 TSi","DESIGN"
"Otomobil","Volkswagen","New Beetle","1.6","1.6 TDI"
"Otomobil","Volkswagen","New Beetle","1.6","1.6"
"Otomobil","Volkswagen","New Beetle","1.6","HIGHLINE"
"Otomobil","Volkswagen","New Beetle","1.6","SMILE"
"Otomobil","Volkswagen","New Beetle","1.6 TDi","DESIGN"
"Otomobil","Volkswagen","New Beetle","2.0","DIAMOND"
"Otomobil","Volkswagen","Passat","Passat Alltrack","2.0 TDI"
"Otomobil","Volkswagen","Passat","Passat Variant","1.4 TSI"
"Otomobil","Volkswagen","Passat","Passat Variant","1.4 TSI BLUEMOTION"
"Otomobil","Volkswagen","Passat","Passat Variant","1.5 TSI"
"Otomobil","Volkswagen","Passat","Passat Variant","1.6 FSI"
"Otomobil","Volkswagen","Passat","Passat Variant","1.6 TDI"
"Otomobil","Volkswagen","Passat","Passat Variant","1.6 TDI BLUEMOTION"
"Otomobil","Volkswagen","Passat","Passat Variant","1.8"
"Otomobil","Volkswagen","Passat","Passat Variant","1.8 T"
"Otomobil","Volkswagen","Passat","Passat Variant","1.8 TSI"
"Otomobil","Volkswagen","Passat","Passat Variant","1.9 TDI"
"Otomobil","Volkswagen","Passat","Passat Variant","2.0 TDI"
"Otomobil","Volkswagen","Passat","1.4 TSi","1.4 TSI BLUEMOTION"
"Otomobil","Volkswagen","Passat","1.4 TSi","COMFORTLINE"
"Otomobil","Volkswagen","Passat","1.4 TSi","EXCLUSIVE"
"Otomobil","Volkswagen","Passat","1.4 TSi","HIGHLINE"
"Otomobil","Volkswagen","Passat","1.4 TSi","TRENDLINE"
"Otomobil","Volkswagen","Passat","1.4 TSi BlueMotion","COMFORTLINE"
"Otomobil","Volkswagen","Passat","1.4 TSi BlueMotion","EXCLUSIVE"
"Otomobil","Volkswagen","Passat","1.4 TSi BlueMotion","HIGHLINE"
"Otomobil","Volkswagen","Passat","1.4 TSi BlueMotion","R LINE"
"Otomobil","Volkswagen","Passat","1.4 TSi BlueMotion","TRENDLINE"
"Otomobil","Volkswagen","Passat","1.5 TSi","BUSINESS"
"Otomobil","Volkswagen","Passat","1.5 TSi","COMFORTLINE"
"Otomobil","Volkswagen","Passat","1.5 TSi","ELEGANCE"
"Otomobil","Volkswagen","Passat","1.5 TSi","HIGHLINE"
"Otomobil","Volkswagen","Passat","1.5 TSi","IMPRESSION"
"Otomobil","Volkswagen","Passat","1.5 TSi","R LINE"
"Otomobil","Volkswagen","Passat","1.5 TSi","TRENDLINE"
"Otomobil","Volkswagen","Passat","1.6","1.6 FSI"
"Otomobil","Volkswagen","Passat","1.6","1.6 TD GL"
"Otomobil","Volkswagen","Passat","1.6","1.6 TDI"
"Otomobil","Volkswagen","Passat","1.6","1.6 TDI BLUEMOTION"
"Otomobil","Volkswagen","Passat","1.6","1.6"
"Otomobil","Volkswagen","Passat","1.6","COMFORTLINE"
"Otomobil","Volkswagen","Passat","1.6","EXCLUSIVE"
"Otomobil","Volkswagen","Passat","1.6","SPORTLINE"
"Otomobil","Volkswagen","Passat","1.6","TRENDLINE"
"Otomobil","Volkswagen","Passat","1.6 FSi","COMFORTLINE"
"Otomobil","Volkswagen","Passat","1.6 FSi","EXCLUSIVE"
"Otomobil","Volkswagen","Passat","1.6 FSi","TRENDLINE"
"Otomobil","Volkswagen","Passat","1.6 TD GL","1.6 TD GL"
"Otomobil","Volkswagen","Passat","1.6 TDi","1.6 TDI BLUEMOTION"
"Otomobil","Volkswagen","Passat","1.6 TDi","1.6 TDI"
"Otomobil","Volkswagen","Passat","1.6 TDi","BUSINESS"
"Otomobil","Volkswagen","Passat","1.6 TDi","COMFORTLINE"
"Otomobil","Volkswagen","Passat","1.6 TDi","HIGHLINE"
"Otomobil","Volkswagen","Passat","1.6 TDi BlueMotion","1.6 TDI BLUEMOTION"
"Otomobil","Volkswagen","Passat","1.6 TDi BlueMotion","BUSINESS"
"Otomobil","Volkswagen","Passat","1.6 TDi BlueMotion","COMFORTLINE"
"Otomobil","Volkswagen","Passat","1.6 TDi BlueMotion","ELEGANCE"
"Otomobil","Volkswagen","Passat","1.6 TDi BlueMotion","EXCLUSIVE"
"Otomobil","Volkswagen","Passat","1.6 TDi BlueMotion","HIGHLINE"
"Otomobil","Volkswagen","Passat","1.6 TDi BlueMotion","IMPRESSION"
"Otomobil","Volkswagen","Passat","1.6 TDi BlueMotion","R LINE"
"Otomobil","Volkswagen","Passat","1.6 TDi BlueMotion","TRENDLINE"
"Otomobil","Volkswagen","Passat","1.8","1.8 T"
"Otomobil","Volkswagen","Passat","1.8","1.8 TSI"
"Otomobil","Volkswagen","Passat","1.8","1.8"
"Otomobil","Volkswagen","Passat","1.8","BASIC"
"Otomobil","Volkswagen","Passat","1.8","CL"
"Otomobil","Volkswagen","Passat","1.8","COMFORTLINE"
"Otomobil","Volkswagen","Passat","1.8","HIGHLINE"
"Otomobil","Volkswagen","Passat","1.8","TRENDLINE"
"Otomobil","Volkswagen","Passat","1.8 T","1.8 T"
"Otomobil","Volkswagen","Passat","1.8 T","BASIC"
"Otomobil","Volkswagen","Passat","1.8 T","COMFORTLINE"
"Otomobil","Volkswagen","Passat","1.8 T","EXCLUSIVE"
"Otomobil","Volkswagen","Passat","1.8 T","HIGHLINE"
"Otomobil","Volkswagen","Passat","1.8 T","TRENDLINE"
"Otomobil","Volkswagen","Passat","1.8 TSi","COMFORTLINE"
"Otomobil","Volkswagen","Passat","1.8 TSi","EXCLUSIVE"
"Otomobil","Volkswagen","Passat","1.8 TSi","HIGHLINE"
"Otomobil","Volkswagen","Passat","1.9 TDi","1.9 TDI"
"Otomobil","Volkswagen","Passat","1.9 TDi","COMFORTLINE"
"Otomobil","Volkswagen","Passat","1.9 TDi","EXCLUSIVE"
"Otomobil","Volkswagen","Passat","1.9 TDi","HIGHLINE"
"Otomobil","Volkswagen","Passat","1.9 TDi","TRENDLINE"
"Otomobil","Volkswagen","Passat","2.0","2.0 FSI"
"Otomobil","Volkswagen","Passat","2.0","2.0 TDI"
"Otomobil","Volkswagen","Passat","2.0","2.0 TDI BLUEMOTION"
"Otomobil","Volkswagen","Passat","2.0","2.0 TFSI"
"Otomobil","Volkswagen","Passat","2.0","2.0"
"Otomobil","Volkswagen","Passat","2.0","COMFORTLINE"
"Otomobil","Volkswagen","Passat","2.0","TRENDLINE"
"Otomobil","Volkswagen","Passat","2.0 FSi","COMFORTLINE"
"Otomobil","Volkswagen","Passat","2.0 FSi","HIGHLINE"
"Otomobil","Volkswagen","Passat","2.0 TDi","2.0 TDI BLUEMOTION"
"Otomobil","Volkswagen","Passat","2.0 TDi","BUSINESS"
"Otomobil","Volkswagen","Passat","2.0 TDi","COMFORTLINE"
"Otomobil","Volkswagen","Passat","2.0 TDi","ELEGANCE"
"Otomobil","Volkswagen","Passat","2.0 TDi","EXCLUSIVE"
"Otomobil","Volkswagen","Passat","2.0 TDi","HIGHLINE"
"Otomobil","Volkswagen","Passat","2.0 TDi","SPORTLINE"
"Otomobil","Volkswagen","Passat","2.0 TDi BlueMotion","BUSINESS"
"Otomobil","Volkswagen","Passat","2.0 TDi BlueMotion","COMFORTLINE"
"Otomobil","Volkswagen","Passat","2.0 TDi BlueMotion","ELEGANCE"
"Otomobil","Volkswagen","Passat","2.0 TDi BlueMotion","HIGHLINE"
"Otomobil","Volkswagen","Passat","2.0 TFSi","COMFORTLINE"
"Otomobil","Volkswagen","Passat","2.0 TFSi","HIGHLINE"
"Otomobil","Volkswagen","Passat","2.5 TDi","HIGHLINE"
"Otomobil","Volkswagen","Passat","2.5 TSI","2.5 TSI"
"Otomobil","Volkswagen","Passat Alltrack","2.0 TDI","2.0 TDI"
"Otomobil","Volkswagen","Passat Variant","1.4 TSi","1.4 TSI BLUEMOTION"
"Otomobil","Volkswagen","Passat Variant","1.4 TSi","COMFORTLINE"
"Otomobil","Volkswagen","Passat Variant","1.4 TSi","EXCLUSIVE"
"Otomobil","Volkswagen","Passat Variant","1.4 TSi","HIGHLINE"
"Otomobil","Volkswagen","Passat Variant","1.4 TSi BlueMotion","COMFORTLINE"
"Otomobil","Volkswagen","Passat Variant","1.4 TSi BlueMotion","HIGHLINE"
"Otomobil","Volkswagen","Passat Variant","1.5 TSI","BUSINESS"
"Otomobil","Volkswagen","Passat Variant","1.5 TSI","ELEGANCE"
"Otomobil","Volkswagen","Passat Variant","1.6 FSi","COMFORTLINE"
